Year,Warehouse,Division,Category Description,Style Description,Color,$ Unit Price - Outlet MSRP,$ Unit Cost - Standard,margin $,margin %,quantity
2017,Fort Myers,Mens,Accessories,SUPER INVISIBLE BK SM,WHT,4.98,2.71,2.27,0.455823293,3044
2017,Fort Myers,Mens,Accessories,ONE AND ONLY LOW AST SOCK SM,AST,9.99,3.49,6.5,0.650650651,4591
2017,Austin,Mens,Accessories,HURLEY LANYARD,00A,9.99,1.99,8,0.800800801,2568
2017,Austin,Mens,Accessories,HURLEY LANYARD,BLU,9.99,1.99,8,0.800800801,3988
2017,Austin,Mens,Accessories,ONE AND ONLY LOW AST SOCK SM,AST,9.99,3.49,6.5,0.650650651,3701
2017,Deltona,Mens,Accessories,HURLEY LANYARD,00A,9.99,1.99,8,0.800800801,5338
2017,Deltona,Mens,Accessories,HURLEY LANYARD,BLU,9.99,1.99,8,0.800800801,3132
2017,Deltona,Mens,Accessories,ONE AND ONLY LOW AST SOCK SM,AST,9.99,3.49,6.5,0.650650651,3409
2017,Deltona,Mens,Accessories,ONE AND ONLY LOW BLK SOCK SM,BLK,9.99,4.99,5,0.500500501,4460
2017,Sarasota,Mens,Accessories,HURLEY LANYARD,00A,9.99,1.99,8,0.800800801,5052
2017,Sarasota,Mens,Accessories,HURLEY LANYARD,BLU,9.99,1.99,8,0.800800801,2251
2017,Sarasota,Mens,Accessories,ONE AND ONLY LOW AST SOCK SM,AST,9.99,3.49,6.5,0.650650651,3162
2017,Fullerton,Mens,Accessories,HURLEY LANYARD,00A,9.99,1.99,8,0.800800801,5078
2017,Fullerton,Mens,Accessories,HURLEY LANYARD,BLU,9.99,1.99,8,0.800800801,5588
2017,Fullerton,Mens,Accessories,HURLEY KRUSH BACKPACK,20,29.99,13.13,16.86,0.562187396,4012
2017,Fullerton,Mens,Accessories,HURLEY RENEGADE DUFFLE,601,29.99,13.75,16.24,0.541513838,5027
2017,Fullerton,Mens,Accessories,HURLEY PATROL WALLET,20,9.99,6.75,3.24,0.324324324,3674
2017,Fullerton,Mens,Accessories,ONE AND ONLY LOW AST SOCK SM,AST,9.99,3.49,6.5,0.650650651,3853
2017,Flagstaff,Mens,Accessories,HURLEY LANYARD,00A,9.99,1.99,8,0.800800801,3939
2017,Flagstaff,Mens,Accessories,HURLEY LANYARD,BLU,9.99,1.99,8,0.800800801,2387
2017,Flagstaff,Mens,Accessories,HURLEY KRUSH BACKPACK,20,29.99,13.13,16.86,0.562187396,5709
2017,Flagstaff,Mens,Accessories,HURLEY KRUSH BACKPACK,601,19.99,13.13,6.86,0.343171586,4027
2017,Flagstaff,Mens,Accessories,HURLEY RENEGADE DUFFLE,20,29.99,13.75,16.24,0.541513838,3988
2017,Flagstaff,Mens,Accessories,HURLEY PRINTED RENEGADE DUFFLE,901,34.99,13.75,21.24,0.60703058,3786
2017,Flagstaff,Mens,Accessories,SUPER INVISIBLE BK SM,BLK,4.98,2.71,2.27,0.455823293,2810
2017,Flagstaff,Mens,Accessories,SUPER INVISIBLE BK SM,WHT,4.98,2.71,2.27,0.455823293,3483
2017,Flagstaff,Mens,Accessories,ONE AND ONLY LOW AST SOCK SM,AST,9.99,3.49,6.5,0.650650651,2578
2017,Fortworth,Mens,Accessories,HURLEY LANYARD,00A,9.99,1.99,8,0.800800801,5353
2017,Fortworth,Mens,Accessories,HURLEY LANYARD,BLU,9.99,1.99,8,0.800800801,3024
2017,Fortworth,Mens,Accessories,ONE AND ONLY LOW AST SOCK SM,AST,9.99,3.49,6.5,0.650650651,4436
2017,Bakersfield,Mens,Accessories,HURLEY LANYARD,00A,9.99,1.99,8,0.800800801,4122
2017,Bakersfield,Mens,Accessories,HURLEY LANYARD,BLU,9.99,1.99,8,0.800800801,5552
2017,Bakersfield,Mens,Accessories,SUPER INVISIBLE BK SM,BLK,4.98,2.71,2.27,0.455823293,5418
2017,Bakersfield,Mens,Accessories,SUPER INVISIBLE BK SM,WHT,4.98,2.71,2.27,0.455823293,2098
2017,Bakersfield,Mens,Accessories,ONE AND ONLY LOW AST SOCK SM,AST,9.99,3.49,6.5,0.650650651,2436
2017,San Francisco,Mens,Accessories,HURLEY LANYARD,00A,9.99,1.99,8,0.800800801,5204
2017,San Francisco,Mens,Accessories,HURLEY LANYARD,BLU,9.99,1.99,8,0.800800801,4750
2017,San Francisco,Mens,Accessories,SUPER INVISIBLE BK SM,WHT,4.98,2.71,2.27,0.455823293,5979
2017,San Francisco,Mens,Accessories,ONE AND ONLY LOW AST SOCK SM,AST,9.99,3.49,6.5,0.650650651,2641
2017,Chicago,Mens,Accessories,HURLEY LANYARD,00A,9.99,1.99,8,0.800800801,2501
2017,Chicago,Mens,Accessories,HURLEY LANYARD,BLU,9.99,1.99,8,0.800800801,5152
2017,Chicago,Mens,Accessories,ONE AND ONLY LOW AST SOCK SM,AST,9.99,3.49,6.5,0.650650651,4344
2017,Palm Springs,Mens,Accessories,HURLEY LANYARD,00A,9.99,1.99,8,0.800800801,2312
2017,Palm Springs,Mens,Accessories,HURLEY LANYARD,BLU,9.99,1.99,8,0.800800801,3389
2017,Palm Springs,Mens,Accessories,HURLEY PATROL BELT,20,14.99,9,5.99,0.399599733,5919
2017,Palm Springs,Mens,Accessories,ONE AND ONLY LOW AST SOCK SM,AST,9.99,3.49,6.5,0.650650651,4854
2017,Palm Springs,Mens,Accessories,ONE AND ONLY LOW BLK SOCK SM,BLK,9.99,4.99,5,0.500500501,5294
2017,Corona,Mens,Accessories,HURLEY LANYARD,00A,9.99,1.99,8,0.800800801,3958
2017,Corona,Mens,Accessories,HURLEY LANYARD,BLU,9.99,1.99,8,0.800800801,4564
2017,Corona,Mens,Accessories,SUPER INVISIBLE BK SM,WHT,4.98,2.71,2.27,0.455823293,2515
2017,Corona,Mens,Accessories,ONE AND ONLY LOW AST SOCK SM,AST,9.99,3.49,6.5,0.650650651,2591
2017,Corona,Mens,Accessories,ONE AND ONLY LOW BLK SOCK SM,BLK,9.99,4.99,5,0.500500501,3685
2017,Juno Beach,Mens,Accessories,HURLEY LANYARD,00A,9.99,1.99,8,0.800800801,5356
2017,Juno Beach,Mens,Accessories,HURLEY LANYARD,BLU,9.99,1.99,8,0.800800801,3684
2017,Juno Beach,Mens,Accessories,SUPER INVISIBLE BK SM,WHT,4.98,2.71,2.27,0.455823293,3132
2017,Juno Beach,Mens,Accessories,ONE AND ONLY LOW AST SOCK SM,AST,9.99,3.49,6.5,0.650650651,2035
2017,San Antonio,Mens,Accessories,HURLEY LANYARD,00A,9.99,1.99,8,0.800800801,5238
2017,San Antonio,Mens,Accessories,HURLEY LANYARD,BLU,9.99,1.99,8,0.800800801,3195
2017,San Antonio,Mens,Accessories,SUPER INVISIBLE BK SM,WHT,4.98,2.71,2.27,0.455823293,5978
2017,San Antonio,Mens,Accessories,ONE AND ONLY LOW AST SOCK SM,AST,9.99,3.49,6.5,0.650650651,3419
2017,Tampa,Mens,Accessories,HURLEY LANYARD,00A,9.99,1.99,8,0.800800801,4159
2017,Tampa,Mens,Accessories,HURLEY LANYARD,BLU,9.99,1.99,8,0.800800801,2535
2017,Tampa,Mens,Accessories,ONE AND ONLY LOW AST SOCK SM,AST,9.99,3.49,6.5,0.650650651,2045
2017,Los Angeles,Womens,Accessories,HURLEY ONE AND ONLY PRINTED WO,831,14.98,15.63,-0.65,-0.043391188,8639
2017,San Jose,Womens,Accessories,HURLEY ONE AND ONLY PRINTED WO,831,14.98,15.63,-0.65,-0.043391188,4941
2017,Orlando,Womens,Accessories,CLDWSH WALL BAGS IN,3KES,11.98,9.64,2.34,0.195325543,5036
2017,Jacksonville,Womens,Accessories,TOMBOY BAGS NPSK IN,10AZ,14.98,14.21,0.77,0.051401869,6333
2017,Jacksonville,Womens,Accessories,TOMBOY BAGS NPSK IN,3KJ,14.98,14.21,0.77,0.051401869,6329
2017,Jacksonville,Womens,Accessories,HURLEY ONE AND ONLY PRINTED WO,831,14.98,15.63,-0.65,-0.043391188,4261
2017,Miami,Womens,Accessories,HURLEY ONE AND ONLY PRINTED WO,831,14.98,15.63,-0.65,-0.043391188,8474
2017,Davenport,Womens,Accessories,TOMBOY BAGS NPSK IN,10AZ,14.98,14.21,0.77,0.051401869,5089
2017,Davenport,Womens,Accessories,TOMBOY BAGS NPSK IN,3KJ,14.98,14.21,0.77,0.051401869,8506
2017,Davenport,Womens,Accessories,TOMBOY BCH BAGS TOTE IN,00A,24.99,8.77,16.22,0.649059624,3343
2017,Davenport,Womens,Accessories,HURLEY ONE AND ONLY PRINTED WO,831,14.98,15.63,-0.65,-0.043391188,5884
2017,Austin,Womens,Accessories,HURLEY ONE AND ONLY PRINTED WO,831,14.98,15.63,-0.65,-0.043391188,7855
2017,San Francisco,Womens,Accessories,HURLEY ONE AND ONLY PRINTED WO,381,14.98,18.75,-3.77,-0.251668892,4719
2017,Chicago,Womens,Accessories,TOMBOY BAGS NPSK IN,10AZ,14.98,14.21,0.77,0.051401869,7639
2017,Palm Springs,Womens,Accessories,HURLEY ONE AND ONLY PRINTED WO,831,14.98,15.63,-0.65,-0.043391188,8566
2017,Juno Beach,Womens,Accessories,HURLEY ONE AND ONLY PRINTED WO,381,14.98,18.75,-3.77,-0.251668892,7611
2017,Tampa,Womens,Accessories,HURLEY ONE AND ONLY PRINTED WO,381,14.98,18.75,-3.77,-0.251668892,8596
2017,Tustin,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,00A,24.99,10.66,14.33,0.573429372,9549
2017,Tustin,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,04Z,24.99,10.66,14.33,0.573429372,11814
2017,Los Angeles,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,00A,24.99,10.66,14.33,0.573429372,9004
2017,Los Angeles,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,04Z,24.99,10.66,14.33,0.573429372,6642
2017,San Jose,Mens,Active Bottoms,DRIFIT BP ACTB VOLY IN,40L,14.99,10.07,4.92,0.328218813,11537
2017,San Jose,Mens,Active Bottoms,DF LAKE STREET VOLLEY ACTB FO,42Z,19.98,10.67,9.31,0.465965966,8038
2017,San Jose,Mens,Active Bottoms,DRIFIT BARCOS ACTB VOLY SM,00C,19.98,11.16,8.82,0.441441441,9163
2017,San Jose,Mens,Active Bottoms,DRIFIT BARCOS ACTB VOLY SM,4EV,19.98,11.16,8.82,0.441441441,9414
2017,Las Vegas,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,00A,24.99,10.66,14.33,0.573429372,6720
2017,Las Vegas,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,04Z,24.99,10.66,14.33,0.573429372,8692
2017,Laughlin,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,00A,24.99,10.66,14.33,0.573429372,10648
2017,Laughlin,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,04Z,24.99,10.66,14.33,0.573429372,10141
2017,Orlando,Mens,Active Bottoms,DRIFIT BP ACTB VOLY IN,40L,14.99,10.07,4.92,0.328218813,11098
2017,Orlando,Mens,Active Bottoms,DF LAKE STREET VOLLEY ACTB FO,03B,19.98,10.67,9.31,0.465965966,11565
2017,Orlando,Mens,Active Bottoms,DF LAKE STREET VOLLEY ACTB FO,42Z,19.98,10.67,9.31,0.465965966,9930
2017,Orlando,Mens,Active Bottoms,DRIFIT BARCOS ACTB VOLY SM,4EV,19.98,11.16,8.82,0.441441441,9721
2017,Orlando,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,00A,24.99,10.66,14.33,0.573429372,8853
2017,Orlando,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,04Z,24.99,10.66,14.33,0.573429372,9386
2017,Oxnard,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,00A,24.99,10.66,14.33,0.573429372,11022
2017,Oxnard,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,04Z,24.99,10.66,14.33,0.573429372,6081
2017,Jacksonville,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,00A,24.99,10.66,14.33,0.573429372,11390
2017,Jacksonville,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,04Z,24.99,10.66,14.33,0.573429372,6205
2017,Miami,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,00A,24.99,10.66,14.33,0.573429372,9641
2017,Miami,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,04Z,24.99,10.66,14.33,0.573429372,7855
2017,Houston,Mens,Active Bottoms,DF LAKE STREET VOLLEY ACTB FO,03B,19.98,10.67,9.31,0.465965966,7732
2017,Houston,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,00A,24.99,10.66,14.33,0.573429372,7290
2017,Houston,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,04Z,24.99,10.66,14.33,0.573429372,8324
2017,Davenport,Mens,Active Bottoms,DRIFIT BP ACTB VOLY IN,40L,14.99,10.07,4.92,0.328218813,9006
2017,Davenport,Mens,Active Bottoms,DF LAKE STREET VOLLEY ACTB FO,03B,19.98,10.67,9.31,0.465965966,7776
2017,Davenport,Mens,Active Bottoms,DF LAKE STREET VOLLEY ACTB FO,42Z,19.98,10.67,9.31,0.465965966,6762
2017,Davenport,Mens,Active Bottoms,DRIFIT BARCOS ACTB VOLY SM,4EV,19.98,11.16,8.82,0.441441441,8643
2017,Davenport,Mens,Active Bottoms,DRIFIT BARCOS ACTB VOLY SM,4MD,14.98,10.65,4.33,0.289052069,6367
2017,Davenport,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,00A,24.99,10.66,14.33,0.573429372,10016
2017,Davenport,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,04Z,24.99,10.66,14.33,0.573429372,6400
2017,Fort Myers,Mens,Active Bottoms,DRIFIT BP ACTB VOLY IN,40L,14.99,10.07,4.92,0.328218813,10048
2017,Fort Myers,Mens,Active Bottoms,DF LAKE STREET VOLLEY ACTB FO,42Z,19.98,10.67,9.31,0.465965966,6760
2017,Fort Myers,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,00A,24.99,10.66,14.33,0.573429372,10810
2017,Fort Myers,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,04Z,24.99,10.66,14.33,0.573429372,6085
2017,Austin,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,00A,24.99,10.66,14.33,0.573429372,9077
2017,Austin,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,04Z,24.99,10.66,14.33,0.573429372,7821
2017,Deltona,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,00A,24.99,10.66,14.33,0.573429372,11380
2017,Deltona,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,04Z,24.99,10.66,14.33,0.573429372,9903
2017,Sarasota,Mens,Active Bottoms,DF LAKE STREET VOLLEY ACTB FO,42Z,19.98,10.67,9.31,0.465965966,8179
2017,Sarasota,Mens,Active Bottoms,DRIFIT BARCOS ACTB VOLY SM,4EV,19.98,11.16,8.82,0.441441441,7821
2017,Sarasota,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,00A,24.99,10.66,14.33,0.573429372,10048
2017,Sarasota,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,04Z,24.99,10.66,14.33,0.573429372,8900
2017,Fullerton,Mens,Active Bottoms,DF LAKE STREET VOLLEY ACTB FO,42Z,19.98,10.67,9.31,0.465965966,10835
2017,Fullerton,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,00A,24.99,10.66,14.33,0.573429372,8970
2017,Fullerton,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,04Z,24.99,10.66,14.33,0.573429372,10813
2017,Flagstaff,Mens,Active Bottoms,DRIFIT BP ACTB VOLY IN,40L,14.99,10.07,4.92,0.328218813,11119
2017,Flagstaff,Mens,Active Bottoms,DF LAKE STREET VOLLEY ACTB FO,42Z,19.98,10.67,9.31,0.465965966,11124
2017,Flagstaff,Mens,Active Bottoms,DRIFIT BARCOS ACTB VOLY SM,4EV,19.98,11.16,8.82,0.441441441,10789
2017,Flagstaff,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,00A,24.99,10.66,14.33,0.573429372,10416
2017,Flagstaff,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,04Z,24.99,10.66,14.33,0.573429372,8318
2017,Fortworth,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,00A,24.99,10.66,14.33,0.573429372,7003
2017,Fortworth,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,04Z,24.99,10.66,14.33,0.573429372,10359
2017,Bakersfield,Mens,Active Bottoms,DRIFIT BARCOS ACTB VOLY SM,4EV,19.98,11.16,8.82,0.441441441,9472
2017,Bakersfield,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,00A,24.99,10.66,14.33,0.573429372,8887
2017,Bakersfield,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,04Z,24.99,10.66,14.33,0.573429372,9740
2017,San Francisco,Mens,Active Bottoms,DF LAKE STREET VOLLEY ACTB FO,42Z,19.98,10.67,9.31,0.465965966,8784
2017,San Francisco,Mens,Active Bottoms,DRIFIT BARCOS ACTB VOLY SM,00C,19.98,11.16,8.82,0.441441441,9042
2017,San Francisco,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,00A,24.99,10.66,14.33,0.573429372,9175
2017,San Francisco,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,04Z,24.99,10.66,14.33,0.573429372,8836
2017,Chicago,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,00A,24.99,10.66,14.33,0.573429372,9901
2017,Chicago,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,04Z,24.99,10.66,14.33,0.573429372,8826
2017,Palm Springs,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,00A,24.99,10.66,14.33,0.573429372,7240
2017,Palm Springs,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,04Z,24.99,10.66,14.33,0.573429372,7778
2017,Corona,Mens,Active Bottoms,DF LAKE STREET VOLLEY ACTB FO,42Z,19.98,10.67,9.31,0.465965966,6580
2017,Corona,Mens,Active Bottoms,DRIFIT BARCOS ACTB VOLY SM,4EV,19.98,11.16,8.82,0.441441441,9846
2017,Corona,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,00A,24.99,10.66,14.33,0.573429372,10819
2017,Corona,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,04Z,24.99,10.66,14.33,0.573429372,6888
2017,Juno Beach,Mens,Active Bottoms,DRIFIT BARCOS ACTB VOLY SM,00C,19.98,11.16,8.82,0.441441441,6483
2017,Juno Beach,Mens,Active Bottoms,DRIFIT BARCOS ACTB VOLY SM,4EV,19.98,11.16,8.82,0.441441441,8806
2017,Juno Beach,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,00A,24.99,10.66,14.33,0.573429372,10135
2017,Juno Beach,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,04Z,24.99,10.66,14.33,0.573429372,7298
2017,San Antonio,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,00A,24.99,10.66,14.33,0.573429372,7840
2017,San Antonio,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,04Z,24.99,10.66,14.33,0.573429372,11885
2017,Tampa,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,00A,24.99,10.66,14.33,0.573429372,10688
2017,Tampa,Mens,Active Bottoms,LEGION PANT 2.0 FLEE PNT SM,04Z,24.99,10.66,14.33,0.573429372,6502
